n,q,p_in,p_out,1,2,3,4,5
200,2,0.1,0.0101010101010101,0.75,0.9,0.505,0.55,0.63
200,2,0.2,0.0101010101010101,0.55,0.88,0.53,0.61,0.51
200,2,0.3,0.0101010101010101,0.52,0.905,0.57,0.93,0.955
200,2,0.4,0.0101010101010101,0.53,0.5,0.925,0.945,0.565
200,2,0.5,0.0101010101010101,0.54,0.515,0.935,0.51,0.5
200,2,0.6,0.0101010101010101,0.54,0.5,0.925,0.53,0.51
200,2,0.7,0.0101010101010101,0.5,0.52,0.53,0.515,0.945
200,2,0.8,0.0101010101010101,0.92,0.555,0.52,0.525,0.935
200,2,0.9,0.0101010101010101,0.525,0.535,0.93,0.535,0.53
200,2,1.0,0.0101010101010101,0.925,0.92,0.55,0.935,0.91
200,2,1.0,0.9898989898989898,0.505,0.535,0.54,0.57,0.53
300,3,0.1,0.0101010101010101,0.4333,0.3467,0.4133,0.4367,0.5067
300,3,0.2,0.0101010101010101,0.39,0.55,0.6167,0.3867,0.41
300,3,0.3,0.0101010101010101,0.3733,0.4267,0.4533,0.4633,0.36
300,3,0.4,0.0101010101010101,0.3767,0.4033,0.4267,0.3633,0.38
300,3,0.5,0.0101010101010101,0.44,0.3933,0.36,0.4833,0.58
300,3,0.6,0.0101010101010101,0.47,0.3667,0.5033,0.3467,0.5033
300,3,0.7,0.0101010101010101,0.3767,0.3533,0.36,0.3667,0.42
300,3,0.8,0.0101010101010101,0.49,0.36,0.3667,0.35,0.3667
300,3,0.9,0.0101010101010101,0.3967,0.3633,0.36,0.3767,0.4633
300,3,1.0,0.0101010101010101,0.3633,0.3733,0.3667,0.3567,0.3733
300,3,1.0,0.9898989898989898,0.37,0.3733,0.3933,0.35,0.37
400,4,0.1,0.0101010101010101,0.3125,0.3175,0.315,0.31,0.305
400,4,0.2,0.0101010101010101,0.3025,0.275,0.3,0.3125,0.305
400,4,0.3,0.0101010101010101,0.32,0.325,0.295,0.28,0.285
400,4,0.4,0.0101010101010101,0.2925,0.29,0.2875,0.2825,0.3075
400,4,0.5,0.0101010101010101,0.285,0.2925,0.2925,0.305,0.315
400,4,0.6,0.0101010101010101,0.2875,0.31,0.305,0.2875,0.28
400,4,0.7,0.0101010101010101,0.29,0.295,0.3075,0.29,0.2925
400,4,0.8,0.0101010101010101,0.275,0.3075,0.2825,0.315,0.2925
400,4,0.9,0.0101010101010101,0.28,0.2875,0.29,0.2875,0.2975
400,4,1.0,0.0101010101010101,0.29,0.3075,0.3,0.2975,0.325
500,5,0.1,0.0101010101010101,0.252,0.25,0.24,0.24600000000000002,0.27
500,5,0.2,0.0101010101010101,0.254,0.23199999999999998,0.23199999999999998,0.23600000000000002,0.23600000000000002
500,5,0.3,0.0101010101010101,0.244,0.23800000000000002,0.23199999999999998,0.24,0.24
500,5,0.4,0.0101010101010101,0.226,0.242,0.244,0.23800000000000002,0.242
500,5,0.5,0.0101010101010101,0.268,0.244,0.23800000000000002,0.242,0.244
500,5,0.6,0.0101010101010101,0.252,0.24,0.23800000000000002,0.23600000000000002,0.23
500,5,0.7,0.0101010101010101,0.24,0.24,0.254,0.23399999999999999,0.242
500,5,0.8,0.0101010101010101,0.244,0.23399999999999999,0.228,0.244,0.23800000000000002
500,5,0.9,0.0101010101010101,0.242,0.23800000000000002,0.24,0.244,0.24
500,5,1.0,0.0101010101010101,0.23800000000000002,0.244,0.23800000000000002,0.248,0.248
200,2,0.1,0.0202020202020202,0.525,0.65,0.525,0.55,0.635
200,2,0.2,0.0202020202020202,0.55,0.53,0.92,0.52,0.875
200,2,0.3,0.0202020202020202,0.545,0.515,0.87,0.62,0.93
200,2,0.4,0.0202020202020202,0.92,0.945,0.51,0.94,0.55
200,2,0.5,0.0202020202020202,0.94,0.55,0.51,0.955,0.51
200,2,0.6,0.0202020202020202,0.515,0.525,0.95,0.505,0.94
200,2,0.7,0.0202020202020202,0.95,0.935,0.53,0.515,0.925
200,2,0.8,0.0202020202020202,0.935,0.525,0.96,0.945,0.555
200,2,0.9,0.0202020202020202,0.93,0.93,0.52,0.505,0.925
200,2,1.0,0.0202020202020202,0.91,0.935,0.915,0.54,0.545
300,3,0.1,0.0202020202020202,0.44,0.3633,0.4,0.4433,0.43
300,3,0.2,0.0202020202020202,0.4467,0.4767,0.4833,0.4367,0.46
300,3,0.3,0.0202020202020202,0.4267,0.37,0.3533,0.4833,0.4367
300,3,0.4,0.0202020202020202,0.37,0.3667,0.38,0.37,0.4567
300,3,0.5,0.0202020202020202,0.3467,0.37,0.3833,0.3667,0.57
300,3,0.6,0.0202020202020202,0.4433,0.3733,0.35,0.3567,0.3867
300,3,0.7,0.0202020202020202,0.3833,0.37,0.37,0.3767,0.35
300,3,0.8,0.0202020202020202,0.3767,0.3667,0.3833,0.38,0.3867
300,3,0.9,0.0202020202020202,0.4067,0.3467,0.3633,0.38,0.3667
300,3,1.0,0.0202020202020202,0.3733,0.3833,0.3633,0.3633,0.3567
500,5,0.1,0.0202020202020202,0.262,0.244,0.26,0.24,0.236
500,5,0.2,0.0202020202020202,0.244,0.226,0.25,0.254,0.232
500,5,0.3,0.0202020202020202,0.238,0.244,0.248,0.238,0.246
500,5,0.4,0.0202020202020202,0.252,0.25,0.238,0.238,0.23
500,5,0.5,0.0202020202020202,0.24,0.25,0.232,0.256,0.254
500,5,0.6,0.0202020202020202,0.25,0.248,0.228,0.224,0.256
500,5,0.7,0.0202020202020202,0.25,0.242,0.23,0.246,0.236
500,5,0.8,0.0202020202020202,0.26,0.232,0.25,0.228,0.25
500,5,0.9,0.0202020202020202,0.244,0.244,0.244,0.236,0.236
500,5,1.0,0.0202020202020202,0.23,0.268,0.258,0.242,0.238
400,4,0.1,0.0202020202020202,0.32,0.2975,0.325,0.305,0.31
400,4,0.2,0.0202020202020202,0.295,0.3025,0.305,0.2925,0.3
400,4,0.3,0.0202020202020202,0.29,0.285,0.3125,0.2925,0.275
400,4,0.4,0.0202020202020202,0.2925,0.3025,0.3225,0.2975,0.2775
400,4,0.5,0.0202020202020202,0.3125,0.2925,0.3,0.275,0.3225
400,4,0.6,0.0202020202020202,0.2875,0.2925,0.2925,0.3,0.3025
400,4,0.7,0.0202020202020202,0.2925,0.2925,0.275,0.2875,0.2875
400,4,0.8,0.0202020202020202,0.2825,0.285,0.2725,0.28,0.2925
400,4,0.9,0.0202020202020202,0.3025,0.28,0.29,0.2925,0.3025
400,4,1.0,0.0202020202020202,0.285,0.29,0.2825,0.28,0.2925
250,5,0.2,0.0303030303030303,0.272,0.272,0.28,0.276,0.252
250,5,0.4,0.0303030303030303,0.248,0.264,0.232,0.252,0.244
250,5,0.6,0.0303030303030303,0.256,0.248,0.272,0.236,0.292
250,5,0.8,0.0303030303030303,0.256,0.268,0.252,0.256,0.26
250,5,1.0,0.0303030303030303,0.256,0.264,0.256,0.264,0.236
200,4,0.2,0.0303030303030303,0.31,0.32,0.35,0.32,0.31
200,4,0.4,0.0303030303030303,0.3,0.335,0.31,0.31,0.36
200,4,0.6,0.0303030303030303,0.305,0.295,0.295,0.29,0.295
200,4,0.8,0.0303030303030303,0.295,0.305,0.3,0.315,0.335
200,4,1.0,0.0303030303030303,0.34,0.295,0.295,0.31,0.315
150,3,0.2,0.0303030303030303,0.56,0.48,0.4133,0.4267,0.4933
150,3,0.4,0.0303030303030303,0.4467,0.4667,0.6533,0.5,0.4067
150,3,0.6,0.0303030303030303,0.3667,0.58,0.4867,0.5867,0.4267
150,3,0.8,0.0303030303030303,0.4867,0.4933,0.3667,0.4867,0.3867
150,3,1.0,0.0303030303030303,0.36,0.3933,0.4133,0.38,0.38
100,2,0.2,0.0303030303030303,0.63,0.91,0.52,0.51,0.52
100,2,0.4,0.0303030303030303,0.53,0.93,0.52,0.52,0.51
100,2,0.6,0.0303030303030303,0.92,0.55,0.58,0.5,0.51
100,2,0.8,0.0303030303030303,0.92,0.51,0.94,0.52,0.93
100,2,1.0,0.0303030303030303,0.63,0.94,0.95,0.92,0.54
250,5,0.2,0.0404040404040404,0.256,0.28,0.268,0.268,0.248
250,5,0.4,0.0404040404040404,0.256,0.244,0.256,0.26,0.24
250,5,0.6,0.0404040404040404,0.268,0.264,0.252,0.284,0.272
250,5,0.8,0.0404040404040404,0.252,0.252,0.268,0.276,0.26
250,5,1.0,0.0404040404040404,0.252,0.248,0.26,0.276,0.248
200,4,0.2,0.0404040404040404,0.31,0.345,0.325,0.41,0.34
200,4,0.4,0.0404040404040404,0.32,0.305,0.35,0.295,0.345
200,4,0.6,0.0404040404040404,0.3,0.295,0.365,0.33,0.325
200,4,0.8,0.0404040404040404,0.295,0.3,0.295,0.325,0.33
200,4,1.0,0.0404040404040404,0.3,0.31,0.31,0.31,0.305
150,3,0.2,0.0404040404040404,0.46,0.3933,0.4,0.4467,0.38
150,3,0.4,0.0404040404040404,0.4733,0.4533,0.5067,0.44,0.4733
150,3,0.6,0.0404040404040404,0.3467,0.3933,0.5533,0.4867,0.6133
150,3,0.8,0.0404040404040404,0.3533,0.5133,0.4067,0.3667,0.38
150,3,1.0,0.0404040404040404,0.3733,0.3933,0.5333,0.38,0.36
100,2,0.2,0.0404040404040404,0.54,0.79,0.53,0.82,0.6
100,2,0.4,0.0404040404040404,0.51,0.97,0.5,0.87,0.56
100,2,0.6,0.0404040404040404,0.51,0.53,0.95,0.53,0.53
100,2,0.8,0.0404040404040404,0.53,0.95,0.95,0.97,0.95
100,2,1.0,0.0404040404040404,0.96,0.53,0.95,0.93,0.53
250,5,0.2,0.0505050505050505,0.244,0.264,0.248,0.292,0.256
250,5,0.4,0.0505050505050505,0.252,0.284,0.264,0.264,0.268
250,5,0.6,0.0505050505050505,0.244,0.248,0.256,0.236,0.256
250,5,0.8,0.0505050505050505,0.256,0.26,0.272,0.264,0.256
250,5,1.0,0.0505050505050505,0.24,0.248,0.268,0.264,0.28800000000000003
200,4,0.2,0.0505050505050505,0.345,0.32,0.32,0.34,0.325
200,4,0.4,0.0505050505050505,0.295,0.295,0.3,0.295,0.34
200,4,0.6,0.0505050505050505,0.325,0.3,0.305,0.32,0.315
200,4,0.8,0.0505050505050505,0.32,0.295,0.305,0.305,0.285
200,4,1.0,0.0505050505050505,0.295,0.315,0.3,0.32,0.29
150,3,0.2,0.0505050505050505,0.5133,0.4467,0.42,0.4067,0.4333
150,3,0.4,0.0505050505050505,0.4467,0.3667,0.5733,0.5467,0.4867
150,3,0.6,0.0505050505050505,0.48,0.54,0.5533,0.4467,0.4667
150,3,0.8,0.0505050505050505,0.3933,0.5333,0.4333,0.3733,0.4533
150,3,1.0,0.0505050505050505,0.3733,0.3667,0.4533,0.3867,0.3867
100,2,0.2,0.0505050505050505,0.5,0.63,0.56,0.85,0.55
100,2,0.4,0.0505050505050505,0.88,0.54,0.51,0.94,0.55
100,2,0.6,0.0505050505050505,0.95,0.91,0.9,0.53,0.6
100,2,0.8,0.0505050505050505,0.52,0.55,0.51,0.51,0.56
100,2,1.0,0.0505050505050505,0.57,0.95,0.55,0.94,0.98
250,5,0.2,0.0606060606060606,0.304,0.272,0.252,0.272,0.248
250,5,0.4,0.0606060606060606,0.26,0.26,0.256,0.284,0.272
250,5,0.6,0.0606060606060606,0.252,0.272,0.268,0.264,0.26
250,5,0.8,0.0606060606060606,0.272,0.256,0.28,0.252,0.244
250,5,1.0,0.0606060606060606,0.292,0.3,0.244,0.256,0.264
200,4,0.2,0.0606060606060606,0.38,0.315,0.28,0.295,0.295
200,4,0.4,0.0606060606060606,0.355,0.315,0.29,0.355,0.335
200,4,0.6,0.0606060606060606,0.36,0.315,0.305,0.325,0.3
200,4,0.8,0.0606060606060606,0.295,0.315,0.31,0.28,0.34
200,4,1.0,0.0606060606060606,0.305,0.3,0.34,0.305,0.325
150,3,0.2,0.0606060606060606,0.4067,0.4333,0.4133,0.52,0.36
150,3,0.4,0.0606060606060606,0.4867,0.4067,0.48,0.5,0.3933
150,3,0.6,0.0606060606060606,0.38,0.5,0.3467,0.44,0.38
150,3,0.8,0.0606060606060606,0.5067,0.3867,0.4533,0.4733,0.64
150,3,1.0,0.0606060606060606,0.4067,0.3733,0.4733,0.3933,0.3667
100,2,0.2,0.0606060606060606,0.54,0.54,0.51,0.61,0.5
100,2,0.4,0.0606060606060606,0.56,0.93,0.87,0.53,0.54
100,2,0.6,0.0606060606060606,0.93,0.52,0.96,0.93,0.95
100,2,0.8,0.0606060606060606,0.55,0.54,0.9,0.57,0.58
100,2,1.0,0.0606060606060606,0.93,0.54,0.92,0.55,0.92
250,5,0.2,0.0707070707070707,0.272,0.28,0.252,0.276,0.304
250,5,0.4,0.0707070707070707,0.244,0.268,0.248,0.264,0.28
250,5,0.6,0.0707070707070707,0.252,0.264,0.264,0.276,0.244
250,5,0.8,0.0707070707070707,0.272,0.24,0.264,0.268,0.252
250,5,1.0,0.0707070707070707,0.244,0.264,0.256,0.28,0.268
200,4,0.2,0.0707070707070707,0.31,0.32,0.295,0.3,0.3
200,4,0.4,0.0707070707070707,0.32,0.31,0.29,0.315,0.345
200,4,0.6,0.0707070707070707,0.31,0.31,0.295,0.29,0.305
200,4,0.8,0.0707070707070707,0.315,0.32,0.285,0.28,0.3
200,4,1.0,0.0707070707070707,0.3,0.335,0.295,0.32,0.32
150,3,0.2,0.0707070707070707,0.4533,0.36,0.4667,0.3933,0.4133
150,3,0.4,0.0707070707070707,0.4,0.4067,0.4267,0.3867,0.3867
150,3,0.6,0.0707070707070707,0.42,0.48,0.3667,0.4133,0.52
150,3,0.8,0.0707070707070707,0.3467,0.3933,0.3667,0.4467,0.4
150,3,1.0,0.0707070707070707,0.5067,0.3867,0.3867,0.5133,0.3867
100,2,0.2,0.0707070707070707,0.8,0.52,0.56,0.59,0.59
100,2,0.4,0.0707070707070707,0.55,0.57,0.88,0.54,0.53
100,2,0.6,0.0707070707070707,0.55,0.56,0.92,0.51,0.55
100,2,0.8,0.0707070707070707,0.51,0.66,0.53,0.92,0.56
100,2,1.0,0.0707070707070707,0.56,0.55,0.91,0.95,0.97
250,5,0.2,0.0808080808080808,0.248,0.276,0.264,0.28,0.26
250,5,0.4,0.0808080808080808,0.256,0.29600000000000004,0.244,0.272,0.24
250,5,0.6,0.0808080808080808,0.252,0.272,0.244,0.256,0.264
250,5,0.8,0.0808080808080808,0.26,0.24,0.264,0.252,0.256
250,5,1.0,0.0808080808080808,0.26,0.284,0.236,0.264,0.264
200,4,0.2,0.0808080808080808,0.305,0.315,0.325,0.29,0.34
200,4,0.4,0.0808080808080808,0.33,0.315,0.32,0.285,0.33
200,4,0.6,0.0808080808080808,0.325,0.325,0.335,0.31,0.295
200,4,0.8,0.0808080808080808,0.28,0.33,0.34,0.285,0.32
200,4,1.0,0.0808080808080808,0.305,0.285,0.3,0.29,0.285
150,3,0.2,0.0808080808080808,0.54,0.4067,0.4867,0.3533,0.3933
150,3,0.4,0.0808080808080808,0.4333,0.4667,0.38,0.4933,0.4667
150,3,0.6,0.0808080808080808,0.54,0.5,0.4,0.3667,0.5333
150,3,0.8,0.0808080808080808,0.3867,0.4467,0.4333,0.4867,0.3733
150,3,1.0,0.0808080808080808,0.5,0.38,0.36,0.3733,0.3867
100,2,0.2,0.0808080808080808,0.51,0.75,0.52,0.54,0.55
100,2,0.4,0.0808080808080808,0.52,0.91,0.93,0.56,0.96
100,2,0.6,0.0808080808080808,0.5,0.52,0.94,0.94,0.93
100,2,0.8,0.0808080808080808,0.52,0.93,0.93,0.93,0.94
100,2,1.0,0.0808080808080808,0.51,0.52,0.93,0.63,0.94
250,5,0.2,0.09090909090909093,0.256,0.252,0.268,0.256,0.268
250,5,0.4,0.09090909090909093,0.224,0.272,0.26,0.24,0.264
250,5,0.6,0.09090909090909093,0.268,0.256,0.28,0.26,0.276
250,5,0.8,0.09090909090909093,0.26,0.264,0.264,0.26,0.244
250,5,1.0,0.09090909090909093,0.272,0.244,0.26,0.26,0.252
200,4,0.2,0.09090909090909093,0.3,0.295,0.355,0.34,0.31
200,4,0.4,0.09090909090909093,0.33,0.29,0.315,0.325,0.29
200,4,0.6,0.09090909090909093,0.31,0.325,0.35,0.315,0.28
200,4,0.8,0.09090909090909093,0.31,0.34,0.29,0.31,0.305
200,4,1.0,0.09090909090909093,0.305,0.32,0.28,0.305,0.305
150,3,0.2,0.09090909090909093,0.4467,0.4867,0.38,0.3667,0.3933
150,3,0.4,0.09090909090909093,0.3867,0.4133,0.3467,0.4867,0.44
150,3,0.6,0.09090909090909093,0.5867,0.44,0.4,0.4733,0.4267
150,3,0.8,0.09090909090909093,0.3733,0.3533,0.3933,0.4,0.44
150,3,1.0,0.09090909090909093,0.38,0.3667,0.4267,0.4067,0.5067
100,2,0.2,0.09090909090909093,0.55,0.51,0.54,0.6,0.55
100,2,0.4,0.09090909090909093,0.88,0.91,0.54,0.93,0.5
100,2,0.6,0.09090909090909093,0.9,0.94,0.94,0.93,0.55
100,2,0.8,0.09090909090909093,0.51,0.55,0.56,0.52,0.5
100,2,1.0,0.09090909090909093,0.51,0.51,0.55,0.53,0.95
250,5,0.2,0.101010101010101,0.252,0.268,0.24,0.26,0.244
250,5,0.4,0.101010101010101,0.28,0.264,0.28800000000000003,0.29600000000000004,0.26
250,5,0.6,0.101010101010101,0.272,0.244,0.248,0.244,0.26
250,5,0.8,0.101010101010101,0.244,0.264,0.304,0.26,0.264
250,5,1.0,0.101010101010101,0.272,0.272,0.26,0.3,0.24
200,4,0.2,0.101010101010101,0.315,0.31,0.34,0.315,0.31
200,4,0.4,0.101010101010101,0.305,0.32,0.315,0.27,0.325
200,4,0.6,0.101010101010101,0.315,0.3,0.34,0.33,0.29
200,4,0.8,0.101010101010101,0.295,0.285,0.305,0.29,0.345
200,4,1.0,0.101010101010101,0.315,0.34,0.315,0.335,0.31
150,3,0.2,0.101010101010101,0.3933,0.46,0.3933,0.4,0.3667
150,3,0.4,0.101010101010101,0.4067,0.4067,0.3867,0.4667,0.3933
150,3,0.6,0.101010101010101,0.4533,0.3467,0.46,0.36,0.4667
150,3,0.8,0.101010101010101,0.4733,0.3933,0.44,0.38,0.36
150,3,1.0,0.101010101010101,0.42,0.5133,0.36,0.3667,0.3867
100,2,0.2,0.101010101010101,0.52,0.51,0.53,0.51,0.56
100,2,0.4,0.101010101010101,0.57,0.92,0.96,0.52,0.54
100,2,0.6,0.101010101010101,0.55,0.53,0.92,0.97,0.5
100,2,0.8,0.101010101010101,0.56,0.53,0.53,0.92,0.92
100,2,1.0,0.101010101010101,0.97,0.51,0.51,0.93,0.52
250,5,0.2,0.1111111111111111,0.28,0.268,0.264,0.256,0.264
250,5,0.4,0.1111111111111111,0.252,0.3,0.248,0.26,0.256
250,5,0.6,0.1111111111111111,0.264,0.292,0.28,0.276,0.26
250,5,0.8,0.1111111111111111,0.26,0.276,0.264,0.28,0.256
250,5,1.0,0.1111111111111111,0.264,0.272,0.244,0.268,0.244
200,4,0.2,0.1111111111111111,0.335,0.34,0.315,0.31,0.335
200,4,0.4,0.1111111111111111,0.295,0.29,0.285,0.35,0.31
200,4,0.6,0.1111111111111111,0.305,0.285,0.3,0.315,0.33
200,4,0.8,0.1111111111111111,0.295,0.3,0.32,0.31,0.305
200,4,1.0,0.1111111111111111,0.31,0.35,0.34,0.325,0.285
150,3,0.2,0.1111111111111111,0.4,0.4667,0.3933,0.3667,0.4
150,3,0.4,0.1111111111111111,0.4067,0.46,0.4,0.42,0.48
150,3,0.6,0.1111111111111111,0.52,0.3933,0.3867,0.4733,0.4267
150,3,0.8,0.1111111111111111,0.4533,0.5067,0.3733,0.48,0.36
150,3,1.0,0.1111111111111111,0.3733,0.5267,0.3933,0.3867,0.3867
100,2,0.2,0.1111111111111111,0.57,0.5,0.58,0.57,0.56
100,2,0.4,0.1111111111111111,0.92,0.54,0.6,0.56,0.54
100,2,0.6,0.1111111111111111,0.96,0.95,0.53,0.53,0.58
100,2,0.8,0.1111111111111111,0.53,0.52,0.95,0.54,0.51
100,2,1.0,0.1111111111111111,0.58,0.58,0.56,0.96,0.53
250,5,0.1,0.0303030303030303,0.248,0.264,0.256,0.264,0.276
250,5,0.3,0.0303030303030303,0.272,0.284,0.248,0.244,0.268
250,5,0.5,0.0303030303030303,0.264,0.264,0.268,0.26,0.26
250,5,0.7,0.0303030303030303,0.276,0.256,0.252,0.268,0.252
250,5,0.9,0.0303030303030303,0.28800000000000003,0.244,0.268,0.264,0.276
250,5,0.2,0.1212121212121212,0.268,0.244,0.244,0.23199999999999998,0.276
250,5,0.4,0.1212121212121212,0.23600000000000002,0.26,0.256,0.272,0.256
250,5,0.6,0.1212121212121212,0.284,0.256,0.26,0.272,0.24
250,5,0.8,0.1212121212121212,0.248,0.244,0.268,0.26,0.23600000000000002
250,5,1.0,0.1212121212121212,0.24,0.26,0.264,0.284,0.252
200,4,0.1,0.0303030303030303,0.31,0.3,0.32,0.4,0.37
200,4,0.3,0.0303030303030303,0.345,0.32,0.31,0.33,0.295
200,4,0.5,0.0303030303030303,0.28,0.295,0.3,0.335,0.35
200,4,0.7,0.0303030303030303,0.3,0.32,0.3,0.31,0.32
200,4,0.9,0.0303030303030303,0.31,0.28,0.325,0.32,0.31
150,3,0.1,0.0303030303030303,0.4267,0.4333,0.44,0.4267,0.5067
150,3,0.3,0.0303030303030303,0.5667,0.4733,0.4867,0.4733,0.46
150,3,0.5,0.0303030303030303,0.48,0.6,0.5133,0.3933,0.36
150,3,0.7,0.0303030303030303,0.4067,0.6533,0.56,0.5267,0.3733
150,3,0.9,0.0303030303030303,0.36,0.3667,0.4933,0.3733,0.5133
100,2,0.1,0.0303030303030303,0.69,0.51,0.51,0.67,0.54
100,2,0.3,0.0303030303030303,0.51,0.59,0.58,0.51,0.85
100,2,0.5,0.0303030303030303,0.57,0.96,0.52,0.56,0.95
100,2,0.7,0.0303030303030303,0.51,0.95,0.55,0.97,0.94
100,2,0.9,0.0303030303030303,0.55,0.92,0.93,0.94,0.56
200,4,0.2,0.1212121212121212,0.3,0.35,0.335,0.3,0.33
200,4,0.4,0.1212121212121212,0.295,0.325,0.3,0.31,0.285
200,4,0.6,0.1212121212121212,0.285,0.285,0.325,0.345,0.295
200,4,0.8,0.1212121212121212,0.31,0.31,0.335,0.325,0.27
200,4,1.0,0.1212121212121212,0.305,0.3,0.29,0.305,0.305
150,3,0.2,0.1212121212121212,0.4667,0.4733,0.4133,0.3533,0.3867
150,3,0.4,0.1212121212121212,0.3933,0.4733,0.3733,0.4267,0.3867
150,3,0.6,0.1212121212121212,0.3933,0.4067,0.58,0.42,0.42
150,3,0.8,0.1212121212121212,0.4267,0.3933,0.4067,0.5067,0.4133
150,3,1.0,0.1212121212121212,0.3667,0.3533,0.3867,0.36,0.3667
100,2,0.2,0.1212121212121212,0.56,0.55,0.51,0.53,0.53
100,2,0.4,0.1212121212121212,0.52,0.63,0.52,0.55,0.55
100,2,0.6,0.1212121212121212,0.93,0.61,0.52,0.93,0.54
100,2,0.8,0.1212121212121212,0.54,0.52,0.54,0.58,0.51
100,2,1.0,0.1212121212121212,0.53,0.57,0.51,0.93,0.55
250,5,0.1,0.0404040404040404,0.26,0.256,0.248,0.276,0.26
250,5,0.3,0.0404040404040404,0.248,0.272,0.252,0.24,0.272
250,5,0.5,0.0404040404040404,0.256,0.26,0.308,0.256,0.276
250,5,0.7,0.0404040404040404,0.244,0.244,0.264,0.248,0.256
250,5,0.9,0.0404040404040404,0.244,0.26,0.244,0.276,0.272
200,4,0.1,0.0404040404040404,0.35,0.28,0.315,0.295,0.34
200,4,0.3,0.0404040404040404,0.29,0.35,0.32,0.33,0.335
200,4,0.5,0.0404040404040404,0.28,0.31,0.31,0.29,0.29
200,4,0.7,0.0404040404040404,0.33,0.29,0.33,0.315,0.29
200,4,0.9,0.0404040404040404,0.29,0.32,0.29,0.305,0.325
150,3,0.1,0.0404040404040404,0.3533,0.36,0.4267,0.4067,0.38
150,3,0.3,0.0404040404040404,0.46,0.5333,0.52,0.46,0.4133
150,3,0.5,0.0404040404040404,0.42,0.5,0.6133,0.4867,0.5533
150,3,0.7,0.0404040404040404,0.48,0.4733,0.4133,0.42,0.42
150,3,0.9,0.0404040404040404,0.5467,0.4133,0.36,0.5333,0.36
100,2,0.1,0.0404040404040404,0.7,0.56,0.52,0.59,0.7
100,2,0.3,0.0404040404040404,0.56,0.54,0.55,0.87,0.97
100,2,0.5,0.0404040404040404,0.53,0.55,0.56,0.57,0.51
100,2,0.7,0.0404040404040404,0.88,0.56,0.97,0.92,0.59
100,2,0.9,0.0404040404040404,0.93,0.56,0.94,0.93,0.56
250,5,0.025,0.0125,0.276,0.28,0.284,0.28,0.28
250,5,0.0375,0.0125,0.3,0.28,0.28,0.26,0.3
250,5,0.05,0.0125,0.28800000000000003,0.292,0.24,0.292,0.272
250,5,0.0625,0.0125,0.308,0.28,0.308,0.284,0.272
250,5,0.075,0.0125,0.28800000000000003,0.32,0.256,0.36,0.268
250,5,0.0875,0.0125,0.256,0.276,0.292,0.272,0.32
250,5,0.1,0.0125,0.264,0.276,0.292,0.28,0.276
250,5,0.1125,0.0125,0.308,0.29600000000000004,0.29600000000000004,0.252,0.316
250,5,0.125,0.0125,0.272,0.324,0.376,0.284,0.316
250,5,0.1375,0.0125,0.272,0.268,0.256,0.284,0.292
250,5,0.15,0.0125,0.292,0.26,0.268,0.264,0.284
250,5,0.1625,0.0125,0.268,0.272,0.28,0.28800000000000003,0.256
250,5,0.175,0.0125,0.28800000000000003,0.28800000000000003,0.272,0.252,0.276
250,5,0.1875,0.0125,0.256,0.264,0.26,0.272,0.304
250,5,0.2,0.0125,0.308,0.312,0.256,0.328,0.276
250,5,0.2125,0.0125,0.252,0.256,0.272,0.28,0.252
250,5,0.225,0.0125,0.284,0.276,0.284,0.28800000000000003,0.256
250,5,0.2375,0.0125,0.29600000000000004,0.28,0.272,0.272,0.256
250,5,0.25,0.0125,0.256,0.28,0.28800000000000003,0.268,0.268
200,4,0.025,0.0125,0.325,0.355,0.3,0.305,0.355
200,4,0.0375,0.0125,0.31,0.35,0.3,0.335,0.33
200,4,0.05,0.0125,0.355,0.34,0.325,0.35,0.29
200,4,0.0625,0.0125,0.315,0.38,0.345,0.34,0.355
200,4,0.075,0.0125,0.315,0.395,0.33,0.4,0.37
200,4,0.0875,0.0125,0.345,0.36,0.36,0.3,0.37
200,4,0.1,0.0125,0.325,0.355,0.34,0.475,0.3
200,4,0.1125,0.0125,0.4,0.365,0.36,0.36,0.365
200,4,0.125,0.0125,0.345,0.44,0.325,0.415,0.385
200,4,0.1375,0.0125,0.345,0.31,0.365,0.33,0.365
200,4,0.15,0.0125,0.36,0.355,0.38,0.355,0.39
200,4,0.1625,0.0125,0.365,0.375,0.33,0.34,0.34
200,4,0.175,0.0125,0.345,0.35,0.34,0.435,0.31
200,4,0.1875,0.0125,0.38,0.435,0.375,0.38,0.41
200,4,0.2,0.0125,0.395,0.38,0.4,0.335,0.365
200,4,0.2125,0.0125,0.405,0.41,0.355,0.36,0.34
200,4,0.225,0.0125,0.305,0.375,0.34,0.375,0.47
200,4,0.2375,0.0125,0.35,0.325,0.435,0.505,0.38
200,4,0.25,0.0125,0.34,0.41,0.415,0.385,0.36
150,3,0.025,0.0125,0.3867,0.4267,0.36,0.3733,0.4333
150,3,0.0375,0.0125,0.4067,0.42,0.44,0.3867,0.4667
150,3,0.05,0.0125,0.52,0.38,0.5,0.4,0.4133
150,3,0.0625,0.0125,0.5133,0.42,0.4733,0.42,0.4467
150,3,0.075,0.0125,0.44,0.38,0.4533,0.58,0.4133
150,3,0.0875,0.0125,0.4533,0.4133,0.4133,0.5,0.4133
150,3,0.1,0.0125,0.4133,0.4067,0.42,0.5,0.4267
150,3,0.1125,0.0125,0.5133,0.4467,0.38,0.5333,0.5
